"text_code","class_name","teacher_name",category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,text_length,"language","create_time"
"107-1_00250010_57","健康體適能","莊泰源",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-1_00250010_58","健康體適能","莊泰源",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-1_00250010_61","健康體適能","林信甫",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,"CH","2020-05-12 23:39:13"
"107-1_00250010_67","健康體適能","胡林煥",0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,"CH","2020-05-12 23:39:13"
"107-1_00250010_68","健康體適能","胡林煥",0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,"CH","2020-05-12 23:39:13"
"107-1_00250010_71","健康體適能","曾郁嫻",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,"CH","2020-05-12 23:39:13"
"107-1_00250010_73","健康體適能","曾郁嫻",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,"CH","2020-05-12 23:39:13"
"107-1_00250010_75","健康體適能","李文心",0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,"CH","2020-05-12 23:39:13"
"107-1_00250010_76","健康體適能","李文心",0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,"CH","2020-05-12 23:39:13"
"107-1_00250010_79","健康體適能","連家瑩",0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,"CH","2020-05-12 23:39:13"
"107-1_00250010_82","健康體適能","連家瑩",0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,"CH","2020-05-12 23:39:13"
"107-1_00250010_87","健康體適能","呂宛蓁",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,"CH","2020-05-12 23:39:13"
"107-1_00250010_88","健康體適能","呂宛蓁",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,"CH","2020-05-12 23:39:13"
"107-1_00250010_89","健康體適能","呂宛蓁",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,"CH","2020-05-12 23:39:13"
"107-1_00250010_90","健康體適能","林聯喜",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,"CH","2020-05-12 23:39:13"
"107-1_00250010_93","健康體適能","林聯喜",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,"CH","2020-05-12 23:39:13"
"107-1_00250010_94","健康體適能","林聯喜",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,"CH","2020-05-12 23:39:13"
"107-1_00250010_96","健康體適能","洪巧菱",0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,"CH","2020-05-12 23:39:13"
"107-1_00250010_98","健康體適能","洪巧菱",0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,"CH","2020-05-12 23:39:13"
"107-1_00250010_99","健康體適能","洪巧菱",0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,"CH","2020-05-12 23:39:13"
"107-1_00250010_A3","健康體適能","趙曉涵",4.0,2.0,12.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,139,"CH","2020-05-12 23:39:13"
"107-1_00250010_A4","健康體適能","趙曉涵",4.0,2.0,12.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,139,"CH","2020-05-12 23:39:13"
"107-1_00250010_A5","健康體適能","趙曉涵",4.0,2.0,12.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,139,"CH","2020-05-12 23:39:13"
"107-1_00250010_A8","健康體適能","林謙如",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137,"CH","2020-05-12 23:39:13"
"107-1_00250010_A9","健康體適能","林謙如",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137,"CH","2020-05-12 23:39:13"
"107-1_00250010_B1","健康體適能","林謙如",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137,"CH","2020-05-12 23:39:13"
"107-1_00250010_B2","健康體適能","王翊澤",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,"CH","2020-05-12 23:39:13"
"107-1_00250010_B4","健康體適能","林謙如",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137,"CH","2020-05-12 23:39:13"
"107-1_00250010_B5","健康體適能","吳明翰",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,"CH","2020-05-12 23:39:13"
"107-1_00250010_B6","健康體適能","吳明翰",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,"CH","2020-05-12 23:39:13"
"107-1_00250010_B9","健康體適能","吳明翰",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,"CH","2020-05-12 23:39:13"
"107-1_00250010_C1","健康體適能","吳明翰",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,"CH","2020-05-12 23:39:13"
"107-1_00250010_C4","健康體適能","許君恆",4.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,"CH","2020-05-12 23:39:13"
"107-1_00250010_C6","健康體適能","許君恆",4.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,"CH","2020-05-12 23:39:13"
"107-1_00250010_C7","健康體適能","許君恆",4.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,"CH","2020-05-12 23:39:13"
"107-1_00250010_C8","健康體適能","許君恆",4.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,"CH","2020-05-12 23:39:13"
"107-1_00250010_D4","健康體適能","王翊澤",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,"CH","2020-05-12 23:39:13"
"107-1_00250010_F9","健康體適能","李永祥",0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708,"CH","2020-05-12 23:39:13"
"107-1_00250010_G1","健康體適能","李永祥",0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708,"CH","2020-05-12 23:39:13"
"107-1_00250010_G6","健康體適能","詹俊成",0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,"CH","2020-05-12 23:39:13"
"107-1_00250010_G7","健康體適能","詹俊成",0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,"CH","2020-05-12 23:39:13"
"107-1_00250010_G8","健康體適能","周德賢",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,769,"CH","2020-05-12 23:39:13"
"107-1_00250010_G9","健康體適能","周德賢",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,769,"CH","2020-05-12 23:39:13"
"107-1_00250010_H1","健康體適能","周德賢",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,769,"CH","2020-05-12 23:39:13"
"107-1_00250010_H2","健康體適能","周德賢",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,769,"CH","2020-05-12 23:39:13"
"107-1_00250010_H3","健康體適能","周德賢",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,769,"CH","2020-05-12 23:39:13"
"107-1_00250010_H6","健康體適能","賴韻宇",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,"CH","2020-05-12 23:39:13"
"107-1_00250010_H7","健康體適能","賴韻宇",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,"CH","2020-05-12 23:39:13"
"107-1_00250010_H9","健康體適能","王學富",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,"CH","2020-05-12 23:39:13"
"107-1_00250010_J1","健康體適能","莊國禎",0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,"CH","2020-05-12 23:39:13"
"107-1_00250010_J2","健康體適能","莊國禎",0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,"CH","2020-05-12 23:39:13"
"107-1_00250010_J3","健康體適能","莊國禎",0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,"CH","2020-05-12 23:39:13"
"107-1_00250010_J5","健康體適能","莊國禎",0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,"CH","2020-05-12 23:39:13"
"107-1_00250010_V1","健康體適能","王翊澤",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,"CH","2020-05-12 23:39:13"
"107-1_00250010_V2","健康體適能","王翊澤",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,"CH","2020-05-12 23:39:13"
"107-1_00250010_V3","健康體適能","王翊澤",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,"CH","2020-05-12 23:39:13"
"107-1_00250080_D5","適應體育(生理班)","黃英哲",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,"CH","2020-05-12 23:39:13"
"107-1_00250090_D7","適應體育(肢體班)","林信甫",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,"CH","2020-05-12 23:39:13"
"107-1_00250290_30","現代舞","蔡秀華",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,"CH","2020-05-12 23:39:13"
"107-1_00250290_77","現代舞","李文心",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,"CH","2020-05-12 23:39:13"
"107-1_00250290_78","現代舞","李文心",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,"CH","2020-05-12 23:39:13"
"107-1_00250310_H8","標準舞","王學富",0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,644,"CH","2020-05-12 23:39:13"
"107-1_00250440_22","柔道初級","黃國恩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,203,"CH","2020-05-12 23:39:13"
"107-1_00250440_23","柔道初級","黃國恩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,203,"CH","2020-05-12 23:39:13"
"107-1_00250440_24","柔道初級","黃國恩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,203,"CH","2020-05-12 23:39:13"
"107-1_00250570_16","手球中級","黃欽永",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,255,"CH","2020-05-12 23:39:13"
"107-1_00250580_C5","手球初級","許君恆",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,"CH","2020-05-12 23:39:13"
"107-1_00250590_N3","女手球校隊","許君恆",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-1_00250600_K4","男手球校隊","黃欽永",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"CH","2020-05-12 23:39:13"
"107-1_00250630_A7","游泳初級","林謙如",0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,250,"CH","2020-05-12 23:39:13"
"107-1_00250630_C3","游泳初級","許君恆",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,120,"CH","2020-05-12 23:39:13"
"107-1_00250640_B3","游泳中級","林謙如",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,212,"CH","2020-05-12 23:39:13"
"107-1_00250650_D6","水球","黃英哲",0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,229,"CH","2020-05-12 23:39:13"
"107-1_00250680_N1","女游泳校隊","林謙如",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-1_00250690_M9","男游泳校隊","林謙如",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-1_00250740_K8","女田徑校隊","蔡秀華",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,152,"CH","2020-05-12 23:39:13"
"107-1_00250780_05","羽球初級","陳美莉",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,"CH","2020-05-12 23:39:13"
"107-1_00250780_06","羽球初級","陳美莉",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,"CH","2020-05-12 23:39:13"
"107-1_00250780_07","羽球初級","陳美莉",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,"CH","2020-05-12 23:39:13"
"107-1_00250780_08","羽球初級","陳美莉",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,"CH","2020-05-12 23:39:13"
"107-1_00250780_10","羽球初級","李坤培",0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,405,"CH","2020-05-12 23:39:13"
"107-1_00250780_15","羽球初級","黃欽永",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"CH","2020-05-12 23:39:13"
"107-1_00250780_18","羽球初級","黃欽永",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"CH","2020-05-12 23:39:13"
"107-1_00250780_19","羽球初級","黃欽永",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"CH","2020-05-12 23:39:13"
"107-1_00250780_20","羽球初級","黃國恩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,"CH","2020-05-12 23:39:13"
"107-1_00250780_21","羽球初級","黃國恩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,"CH","2020-05-12 23:39:13"
"107-1_00250780_40","羽球初級","呂碧琴",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,"CH","2020-05-12 23:39:13"
"107-1_00250780_41","羽球初級","呂碧琴",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,"CH","2020-05-12 23:39:13"
"107-1_00250780_80","羽球初級","連家瑩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,"CH","2020-05-12 23:39:13"
"107-1_00250780_83","羽球初級","連家瑩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,"CH","2020-05-12 23:39:13"
"107-1_00250790_51","羽球中級","陳志一",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,"CH","2020-05-12 23:39:13"
"107-1_00250790_52","羽球中級","陳志一",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,"CH","2020-05-12 23:39:13"
"107-1_00250790_81","羽球中級","連家瑩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,"CH","2020-05-12 23:39:13"
"107-1_00250820_M2","女羽球校隊","連家瑩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,"CH","2020-05-12 23:39:13"
"107-1_00250830_L3","男羽球校隊","陳志一",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,"CH","2020-05-12 23:39:13"
"107-1_00250860_35","足球初級","楊裕隆",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,"CH","2020-05-12 23:39:13"
"107-1_00250860_55","足球初級","莊泰源",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,"CH","2020-05-12 23:39:13"
"107-1_00250870_37","足球中級","楊裕隆",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,214,"CH","2020-05-12 23:39:13"
"107-1_00250880_K9","男足球校隊","楊裕隆",0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,245,"CH","2020-05-12 23:39:13"
"107-1_00250900_60","桌球初級","林信甫",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,"CH","2020-05-12 23:39:13"
"107-1_00250900_62","桌球初級","林信甫",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,"CH","2020-05-12 23:39:13"
"107-1_00250900_63","桌球初級","林信甫",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,"CH","2020-05-12 23:39:13"
"107-1_00250900_86","桌球初級","呂宛蓁",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,"CH","2020-05-12 23:39:13"
"107-1_00250900_A1","桌球初級","趙曉涵",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,"CH","2020-05-12 23:39:13"
"107-1_00250910_V4","桌球中級","王翊澤",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,"CH","2020-05-12 23:39:13"
"107-1_00250930_L5","女桌球校隊","王翊澤",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,"CH","2020-05-12 23:39:13"
"107-1_00250960_64","排球初級","胡林煥",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,"CH","2020-05-12 23:39:13"
"107-1_00250960_84","排球初級","呂宛蓁",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,"CH","2020-05-12 23:39:13"
"107-1_00250960_85","排球初級","呂宛蓁",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,"CH","2020-05-12 23:39:13"
"107-1_00250970_65","排球中級","胡林煥",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,"CH","2020-05-12 23:39:13"
"107-1_00250970_66","排球中級","胡林煥",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,"CH","2020-05-12 23:39:13"
"107-1_00250980_M4","女排球校隊","呂宛蓁",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-1_00250990_L6","男排球校隊","胡林煥",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,"CH","2020-05-12 23:39:13"
"107-1_00251010_69","籃球初級","曾郁嫻",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,"CH","2020-05-12 23:39:13"
"107-1_00251010_72","籃球初級","曾郁嫻",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,"CH","2020-05-12 23:39:13"
"107-1_00251010_74","籃球初級","曾郁嫻",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,"CH","2020-05-12 23:39:13"
"107-1_00251020_70","籃球中級","曾郁嫻",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,"CH","2020-05-12 23:39:13"
"107-1_00251030_L9","女籃球校隊","曾郁嫻",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,"CH","2020-05-12 23:39:13"
"107-1_00251060_02","高爾夫初級","周德賢",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,"CH","2020-05-12 23:39:13"
"107-1_00251090_M7","高爾夫校隊","洪巧菱",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,"CH","2020-05-12 23:39:13"
"107-1_00251150_L1","女壘球校隊","呂碧琴",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,"CH","2020-05-12 23:39:13"
"107-1_00251180_01","棒球初級","周德賢",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,769,"CH","2020-05-12 23:39:13"
"107-1_00251180_03","棒球初級","康正男",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,"CH","2020-05-12 23:39:13"
"107-1_00251200_K1","棒球校隊","康正男",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,"CH","2020-05-12 23:39:13"
