id,"text_code",term_id,frequency,"language","create_time"
27276,"107-2_60110910_02",1268,1,"CH","2020-05-12 23:39:13"
27277,"107-2_60110910_03",47,1,"CH","2020-05-12 23:39:13"
27278,"107-2_60110910_03",1242,1,"CH","2020-05-12 23:39:13"
27279,"107-2_60110910_04",68,1,"CH","2020-05-12 23:39:13"
27280,"107-2_60110910_04",277,1,"CH","2020-05-12 23:39:13"
27281,"107-2_60110910_04",399,2,"CH","2020-05-12 23:39:13"
27282,"107-2_60110910_04",555,3,"CH","2020-05-12 23:39:13"
27283,"107-2_60110910_04",710,3,"CH","2020-05-12 23:39:13"
27284,"107-2_60110910_04",760,1,"CH","2020-05-12 23:39:13"
27285,"107-2_60110910_04",803,2,"CH","2020-05-12 23:39:13"
27286,"107-2_60110910_04",932,2,"CH","2020-05-12 23:39:13"
27287,"107-2_60110910_04",952,1,"CH","2020-05-12 23:39:13"
27288,"107-2_60110910_04",1268,1,"CH","2020-05-12 23:39:13"
27289,"107-2_60110910_04",1377,1,"CH","2020-05-12 23:39:13"
27290,"107-2_60110910_05",68,1,"CH","2020-05-12 23:39:13"
27291,"107-2_60110910_05",277,1,"CH","2020-05-12 23:39:13"
27292,"107-2_60110910_05",399,2,"CH","2020-05-12 23:39:13"
27293,"107-2_60110910_05",555,3,"CH","2020-05-12 23:39:13"
27294,"107-2_60110910_05",710,3,"CH","2020-05-12 23:39:13"
27295,"107-2_60110910_05",760,1,"CH","2020-05-12 23:39:13"
27296,"107-2_60110910_05",803,2,"CH","2020-05-12 23:39:13"
27297,"107-2_60110910_05",932,2,"CH","2020-05-12 23:39:13"
27298,"107-2_60110910_05",952,1,"CH","2020-05-12 23:39:13"
27299,"107-2_60110910_05",1268,1,"CH","2020-05-12 23:39:13"
27300,"107-2_60110910_05",1377,1,"CH","2020-05-12 23:39:13"
27301,"107-2_60110910_06",107,3,"CH","2020-05-12 23:39:13"
27302,"107-2_60110910_06",120,1,"CH","2020-05-12 23:39:13"
27303,"107-2_60110910_06",481,1,"CH","2020-05-12 23:39:13"
27304,"107-2_60110910_06",649,3,"CH","2020-05-12 23:39:13"
27305,"107-2_60110910_06",1267,3,"CH","2020-05-12 23:39:13"
27306,"107-2_60110920_01",29,1,"CH","2020-05-12 23:39:13"
27307,"107-2_60110920_01",53,4,"CH","2020-05-12 23:39:13"
27308,"107-2_60110920_01",124,4,"CH","2020-05-12 23:39:13"
27309,"107-2_60110920_01",399,1,"CH","2020-05-12 23:39:13"
27310,"107-2_60110920_01",649,3,"CH","2020-05-12 23:39:13"
27311,"107-2_60110920_01",803,1,"CH","2020-05-12 23:39:13"
27312,"107-2_60110920_01",932,1,"CH","2020-05-12 23:39:13"
27313,"107-2_60110920_01",1261,1,"CH","2020-05-12 23:39:13"
27314,"107-2_60110920_01",1268,1,"CH","2020-05-12 23:39:13"
27315,"107-2_60110920_02",107,1,"CH","2020-05-12 23:39:13"
27316,"107-2_60110920_02",649,1,"CH","2020-05-12 23:39:13"
27317,"107-2_60110920_02",1261,1,"CH","2020-05-12 23:39:13"
27318,"107-2_60110920_02",1267,1,"CH","2020-05-12 23:39:13"
27319,"107-2_60110920_03",547,1,"CH","2020-05-12 23:39:13"
27320,"107-2_60110920_03",649,1,"CH","2020-05-12 23:39:13"
27321,"107-2_60110920_03",1268,1,"CH","2020-05-12 23:39:13"
27322,"107-2_60110920_04",107,1,"CH","2020-05-12 23:39:13"
27323,"107-2_60110920_04",649,1,"CH","2020-05-12 23:39:13"
27324,"107-2_60110920_04",1267,1,"CH","2020-05-12 23:39:13"
27325,"107-2_60110920_05",53,4,"CH","2020-05-12 23:39:13"
27326,"107-2_60110920_05",68,1,"CH","2020-05-12 23:39:13"
27327,"107-2_60110920_05",103,1,"CH","2020-05-12 23:39:13"
27328,"107-2_60110920_05",107,4,"CH","2020-05-12 23:39:13"
27329,"107-2_60110920_05",124,4,"CH","2020-05-12 23:39:13"
27330,"107-2_60110920_05",547,1,"CH","2020-05-12 23:39:13"
27331,"107-2_60110920_05",567,1,"CH","2020-05-12 23:39:13"
27332,"107-2_60110920_05",588,1,"CH","2020-05-12 23:39:13"
27333,"107-2_60110920_05",719,1,"CH","2020-05-12 23:39:13"
27334,"107-2_60110920_05",946,1,"CH","2020-05-12 23:39:13"
27335,"107-2_60110920_05",952,1,"CH","2020-05-12 23:39:13"
27336,"107-2_60110920_05",1057,1,"CH","2020-05-12 23:39:13"
27337,"107-2_60110920_05",1233,1,"CH","2020-05-12 23:39:13"
27338,"107-2_60110920_05",1267,4,"CH","2020-05-12 23:39:13"
27339,"107-2_60110920_05",1268,1,"CH","2020-05-12 23:39:13"
27340,"107-2_60110920_05",1272,1,"CH","2020-05-12 23:39:13"
27341,"107-2_60110920_05",1319,1,"CH","2020-05-12 23:39:13"
27342,"107-2_60110920_06",53,2,"CH","2020-05-12 23:39:13"
27343,"107-2_60110920_06",107,1,"CH","2020-05-12 23:39:13"
27344,"107-2_60110920_06",124,2,"CH","2020-05-12 23:39:13"
27345,"107-2_60110920_06",922,1,"CH","2020-05-12 23:39:13"
27346,"107-2_60110920_06",1267,1,"CH","2020-05-12 23:39:13"
27347,"107-2_60110920_07",58,3,"CH","2020-05-12 23:39:13"
27348,"107-2_60110920_07",186,2,"CH","2020-05-12 23:39:13"
27349,"107-2_60110920_07",399,10,"CH","2020-05-12 23:39:13"
27350,"107-2_60110920_07",410,2,"CH","2020-05-12 23:39:13"
27351,"107-2_60110920_07",458,3,"CH","2020-05-12 23:39:13"
27352,"107-2_60110920_07",755,2,"CH","2020-05-12 23:39:13"
27353,"107-2_60110920_07",803,10,"CH","2020-05-12 23:39:13"
27354,"107-2_60110920_07",826,1,"CH","2020-05-12 23:39:13"
27355,"107-2_60110920_07",844,1,"CH","2020-05-12 23:39:13"
27356,"107-2_60110920_07",932,10,"CH","2020-05-12 23:39:13"
27357,"107-2_60110920_07",934,2,"CH","2020-05-12 23:39:13"
27358,"107-2_60110920_07",1130,1,"CH","2020-05-12 23:39:13"
27359,"107-2_60110920_07",1183,1,"CH","2020-05-12 23:39:13"
27360,"107-2_60110920_07",1201,3,"CH","2020-05-12 23:39:13"
27361,"107-2_60110920_07",1223,1,"CH","2020-05-12 23:39:13"
27362,"107-2_60110920_07",1233,1,"CH","2020-05-12 23:39:13"
27363,"107-2_60110920_07",1251,19,"CH","2020-05-12 23:39:13"
27364,"107-2_60120000",118,6,"CH","2020-05-12 23:39:13"
27365,"107-2_60120000",654,1,"CH","2020-05-12 23:39:13"
27366,"107-2_60120020_01",922,1,"CH","2020-05-12 23:39:13"
27367,"107-2_60123200_01",118,5,"CH","2020-05-12 23:39:13"
27368,"107-2_60123200_02",118,5,"CH","2020-05-12 23:39:13"
27369,"107-2_60130210",68,2,"CH","2020-05-12 23:39:13"
27370,"107-2_60130210",507,1,"CH","2020-05-12 23:39:13"
27371,"107-2_60130210",649,2,"CH","2020-05-12 23:39:13"
27372,"107-2_60130210",659,1,"CH","2020-05-12 23:39:13"
27373,"107-2_60130210",952,2,"CH","2020-05-12 23:39:13"
27374,"107-2_60130210",987,1,"CH","2020-05-12 23:39:13"
27375,"107-2_60130210",1057,2,"CH","2020-05-12 23:39:13"
27376,"107-2_60130210",1261,2,"CH","2020-05-12 23:39:13"
27377,"107-2_60133300",47,1,"CH","2020-05-12 23:39:13"
27378,"107-2_60133300",53,1,"CH","2020-05-12 23:39:13"
27379,"107-2_60133300",124,1,"CH","2020-05-12 23:39:13"
27380,"107-2_60133300",1233,1,"CH","2020-05-12 23:39:13"
27381,"107-2_60133300",1261,3,"CH","2020-05-12 23:39:13"
27382,"107-2_60133300",1274,1,"CH","2020-05-12 23:39:13"
27383,"107-2_60141400",53,1,"CH","2020-05-12 23:39:13"
27384,"107-2_60141400",120,1,"CH","2020-05-12 23:39:13"
27385,"107-2_60141400",124,1,"CH","2020-05-12 23:39:13"
27386,"107-2_60141400",1057,1,"CH","2020-05-12 23:39:13"
27387,"107-2_60141400",1272,12,"CH","2020-05-12 23:39:13"
27388,"107-2_60149502_21",654,2,"CH","2020-05-12 23:39:13"
27389,"107-2_60149820_01",654,1,"CH","2020-05-12 23:39:13"
27390,"107-2_60149820_02",654,1,"CH","2020-05-12 23:39:13"
27391,"107-2_60149820_03",654,1,"CH","2020-05-12 23:39:13"
27392,"107-2_60149820_04",654,1,"CH","2020-05-12 23:39:13"
27393,"107-2_60149820_05",654,1,"CH","2020-05-12 23:39:13"
27394,"107-2_60149820_06",654,1,"CH","2020-05-12 23:39:13"
27395,"107-2_60149820_07",654,1,"CH","2020-05-12 23:39:13"
27396,"107-2_60149820_08",654,1,"CH","2020-05-12 23:39:13"
27397,"107-2_60149820_09",654,1,"CH","2020-05-12 23:39:13"
27398,"107-2_60149820_10",654,1,"CH","2020-05-12 23:39:13"
27399,"107-2_60149820_13",654,1,"CH","2020-05-12 23:39:13"
27400,"107-2_60149820_14",654,1,"CH","2020-05-12 23:39:13"
27401,"107-2_60149820_15",654,1,"CH","2020-05-12 23:39:13"
27402,"107-2_60149820_16",654,1,"CH","2020-05-12 23:39:13"
27403,"107-2_60149820_17",654,1,"CH","2020-05-12 23:39:13"
27404,"107-2_60149820_20",654,1,"CH","2020-05-12 23:39:13"
27405,"107-2_60149820_21",648,1,"CH","2020-05-12 23:39:13"
27406,"107-2_60149820_21",654,3,"CH","2020-05-12 23:39:13"
27407,"107-2_60200110",840,1,"CH","2020-05-12 23:39:13"
27408,"107-2_60210600",53,1,"CH","2020-05-12 23:39:13"
27409,"107-2_60210600",124,1,"CH","2020-05-12 23:39:13"
27410,"107-2_60210600",399,2,"CH","2020-05-12 23:39:13"
27411,"107-2_60210600",803,2,"CH","2020-05-12 23:39:13"
27412,"107-2_60210600",932,2,"CH","2020-05-12 23:39:13"
27413,"107-2_60216040",7,2,"CH","2020-05-12 23:39:13"
27414,"107-2_60216040",47,8,"CH","2020-05-12 23:39:13"
27415,"107-2_60216040",53,1,"CH","2020-05-12 23:39:13"
27416,"107-2_60216040",61,2,"CH","2020-05-12 23:39:13"
27417,"107-2_60216040",124,1,"CH","2020-05-12 23:39:13"
27418,"107-2_60216040",126,1,"CH","2020-05-12 23:39:13"
27419,"107-2_60216040",399,16,"CH","2020-05-12 23:39:13"
27420,"107-2_60216040",412,8,"CH","2020-05-12 23:39:13"
27421,"107-2_60216040",425,1,"CH","2020-05-12 23:39:13"
27422,"107-2_60216040",501,1,"CH","2020-05-12 23:39:13"
27423,"107-2_60216040",507,1,"CH","2020-05-12 23:39:13"
27424,"107-2_60216040",565,2,"CH","2020-05-12 23:39:13"
27425,"107-2_60216040",615,2,"CH","2020-05-12 23:39:13"
27426,"107-2_60216040",617,1,"CH","2020-05-12 23:39:13"
27427,"107-2_60216040",638,8,"CH","2020-05-12 23:39:13"
27428,"107-2_60216040",659,1,"CH","2020-05-12 23:39:13"
27429,"107-2_60216040",677,1,"CH","2020-05-12 23:39:13"
27430,"107-2_60216040",777,2,"CH","2020-05-12 23:39:13"
27431,"107-2_60216040",803,16,"CH","2020-05-12 23:39:13"
27432,"107-2_60216040",815,2,"CH","2020-05-12 23:39:13"
27433,"107-2_60216040",875,3,"CH","2020-05-12 23:39:13"
27434,"107-2_60216040",915,2,"CH","2020-05-12 23:39:13"
27435,"107-2_60216040",932,16,"CH","2020-05-12 23:39:13"
27436,"107-2_60216040",943,2,"CH","2020-05-12 23:39:13"
27437,"107-2_60216040",987,1,"CH","2020-05-12 23:39:13"
27438,"107-2_60216040",1057,3,"CH","2020-05-12 23:39:13"
27439,"107-2_60216040",1071,3,"CH","2020-05-12 23:39:13"
